customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score_Total,Customer_Segment
e782fbe76400acda68fd7dc6757586e5,344,1,89.99,2,5,3,253,10,Loyal
e7875d0404252af01061d187aec4d360,110,1,89.99,4,5,3,453,12,Loyal
e7897290aea0805ab175017e3f60c3e7,335,1,29.9,2,5,1,251,8,Potential
e78c7d74e386f46e9c5a0ea2821873ea,184,1,52.5,3,5,2,352,10,Loyal
e78cdc9100df07258fe69fab38a8cef4,479,1,26.4,1,5,1,151,7,Potential
e78fe125c58587fde827b7249291d520,162,1,86.0,4,5,3,453,12,Loyal
e7909e484b15727f27b20a51b425e12a,79,1,42.0,5,5,2,552,12,Loyal
e791de1ba26a76b40c0e6e2e9a5eccae,26,1,175.06,5,5,4,554,14,Champions
e7928873aa29a8b16ac777ce228c92cb,66,1,42.97,5,5,2,552,12,Loyal
e79494618557606821f95d6410213231,278,1,79.0,2,5,3,253,10,Loyal
e7952171be622fb9a0a1a8ad1eb7408d,230,1,93.99,3,5,3,353,11,Loyal
e796b5a792c6016bb2b63c59ea8ca8d8,170,1,127.9,4,5,4,454,13,Champions
e7974277eea2ff1acbecda64bcf45b39,276,1,149.99,2,5,4,254,11,Loyal
e798aa0b79761f377245e96d09118c82,171,1,53.9,4,5,2,452,11,Loyal
e798b1e851221c7b5990408e34b64519,227,1,27.99,3,5,1,351,9,Potential
e79b240559751894db34062c2b93b2d1,276,1,16.17,2,5,1,251,8,Potential
e79bdfb1975088838e230df4d810ca45,229,1,19.9,3,5,1,351,9,Potential
e79f6ab4f1c6dbf8e8b35a589a58b39c,70,1,49.9,5,5,2,552,12,Loyal
e79f6cfdcc27ec08665098c48ab029e0,225,2,298.0,3,5,5,355,13,Champions
e79ff6174ad4af336720f503293abe3b,510,1,18.9,1,5,1,151,7,Potential
e7a1c791bc9982fe20ddccf0cadc0f14,187,1,220.0,3,5,5,355,13,Champions
e7a252c629a472f5bba6489cb1779c2f,529,1,95.33,1,5,3,153,9,Potential
e7a33387c87622502c3de0b339f33c4f,29,1,69.99,5,5,3,553,13,Champions
e7a8ffe068441eeb724a204cd4b3b3ea,129,1,29.99,4,5,1,451,10,Loyal
e7aa3fbe88423a0132e45578023bac50,427,2,59.8,1,5,2,152,8,Potential
e7aa5a5869f3e9d7d04fd3aa5f90631f,466,1,189.0,1,5,5,155,11,Loyal
e7ab0030c1319de2bb06c023737f34bb,135,2,230.0,4,5,5,455,14,Champions
e7ab69707e504790cb366eb8531e881e,83,1,140.9,5,5,4,554,14,Champions
e7ad662bc29ceff4f1c149903ec61ed1,306,1,79.5,2,5,3,253,10,Loyal
e7afbaf52adf6d3dc1ee0aec73fc63db,287,1,59.9,2,5,2,252,9,Potential
e7b0d39830ad717b934621af2c75e1c6,215,1,34.9,3,5,1,351,9,Potential
e7b135b2f9ae921f40a96f2aa0293cd3,211,1,39.99,3,5,2,352,10,Loyal
e7b43333c3fbf8d66bdc844f79031711,525,1,30.9,1,5,1,151,7,Potential
e7b4387753fe653df8d20554cb443465,579,1,89.9,1,5,3,153,9,Potential
e7b519e347cceee02a4298305320f381,488,1,140.0,1,5,4,154,10,Loyal
e7b61f12c2387e58ab1d7d84b8eabb59,331,2,33.8,2,5,1,251,8,Potential
e7ba27eaa7692a165b91ba35a41da310,526,4,152.01,1,5,4,154,10,Loyal
e7bf2599abad3230657a9b520ec337e2,120,1,38.99,4,5,1,451,10,Loyal
e7bfaa9ce41830e085690fab3084f9cf,231,1,29.99,3,5,1,351,9,Potential
e7c0adb16c7fea6d7f75c3d9e72f813b,564,1,174.9,1,5,4,154,10,Loyal
e7c814132cd3a9f26e5a71a819d6b21e,532,1,26.9,1,5,1,151,7,Potential
e7c999063f89c90e56a025125406f87f,144,1,67.9,4,5,2,452,11,Loyal
e7ca2e3d0057e4e4945f051f1c39166d,196,1,16.99,3,5,1,351,9,Potential
e7caafb04b382409707f8653db675888,199,1,65.0,3,5,2,352,10,Loyal
e7cb888e6948cb2c3f9347e048979fbe,513,1,169.9,1,5,4,154,10,Loyal
e7cc9d71dc088f4dc3100b25e50d7ec9,279,1,49.0,2,5,2,252,9,Potential
e7cdc794d420a4e11194a8ff9b80caec,162,1,109.9,4,5,4,454,13,Champions
e7cf222a194b3cd7ac2c6afb7fa8d6f5,505,1,29.9,1,5,1,151,7,Potential
e7d31c3c461a556a40eab0165485179b,268,1,319.0,3,5,5,355,13,Champions
e7d3203514e1896867c3aaf771bca72f,154,1,110.99,4,5,4,454,13,Champions
e7d3b17772a74209d76965c84d5b286d,55,1,1399.99,5,5,5,555,15,Champions
e7e4ae6b758798774a5fa6afdc236c02,6,1,117.0,5,5,4,554,14,Champions
e7e6adc70176b14f21be09c6346bc853,184,1,39.0,3,5,1,351,9,Potential
e7e84072c5730f21d38aea4e37d531f0,392,1,20.0,1,5,1,151,7,Potential
e7e8995e1bd3d16660d38a6629ed34cb,230,1,75.0,3,5,3,353,11,Loyal
e7ea4c3049b0ffcb326d8fcf44a06c05,81,2,184.98,5,5,5,555,15,Champions
e7f839c9b3a98cb32c50eebf9cc1daf5,35,1,139.0,5,5,4,554,14,Champions
e7fa761d4fde5efc653d4545160faa7b,185,1,239.99,3,5,5,355,13,Champions
e7fb9f1bc1af781c26af81deea39de70,456,1,159.9,1,5,4,154,10,Loyal
e7fdb450df9cb5915176faf3c938d1fd,271,1,37.99,2,5,1,251,8,Potential
e7ffc43391a2eaa20648fd127d362287,116,1,161.42,4,5,4,454,13,Champions
e8001d7ab27230c1f2fb39aa63aea136,172,1,180.5,4,5,5,455,14,Champions
e8050a105cc04ac529dd9b3cbe5a7836,161,1,369.49,4,5,5,455,14,Champions
e8075d0d19d526b4c51dde1ed84582eb,57,1,122.99,5,5,4,554,14,Champions
e8085241eb1297eaa9bfa9453ea0b1ca,412,1,49.9,1,5,2,152,8,Potential
e8153eb79bbc4e76686f313ca5402aa7,263,1,29.0,3,5,1,351,9,Potential
e816453a1cbe8d142e5c5c9a80eb920a,117,6,306.0,4,5,5,455,14,Champions
e81679fc53e010ab48660ef7720d0d1b,106,1,13.65,4,5,1,451,10,Loyal
e817c507d908476a03da11ebc3489165,189,1,149.89,3,5,4,354,12,Loyal
e818c8b2e6e424d2ea096f4da494dd4f,8,1,84.0,5,5,3,553,13,Champions
e819069612699e215127ae14289c413c,582,1,164.89,1,5,4,154,10,Loyal
e81955e2057830e1f23747959afb0723,276,1,104.9,2,5,3,253,10,Loyal
e81d500c869aff794ce78f4df24ee946,382,3,464.97,1,5,5,155,11,Loyal
e81dd1589aadf99b5c59c15289de5df0,569,1,23.9,1,5,1,151,7,Potential
e81e9d35d842afb8fc184b1ba90a7a74,23,1,48.9,5,5,2,552,12,Loyal
e81eebf02a8fd8f8a5b70ee29b40fce3,263,1,19.9,3,5,1,351,9,Potential
e8217a5e509faf569207f63da85240d2,264,1,269.9,3,5,5,355,13,Champions
e821d080b6b0932e6b440ff065c9e65f,70,1,39.0,5,5,1,551,11,Loyal
e822ad5b4dadf0afcfe18ac572b3a829,74,1,79.9,5,5,3,553,13,Champions
e823e677e884eb2ef2fcb871ddd3c182,26,1,49.0,5,5,2,552,12,Loyal
e8258022c5060b1f3d861556a17fd741,22,1,2029.0,5,5,5,555,15,Champions
e826d75e1a32de5192ceb48b08b358d0,104,1,38.7,4,5,1,451,10,Loyal
e829959413964c8eb62ea8658e0431dc,115,1,134.2,4,5,4,454,13,Champions
e82abf2ce2e1afa26bf47670df5a04b5,160,1,61.99,4,5,2,452,11,Loyal
e82dbf49ec5fc7c7d49ad5473ebfb237,169,1,29.99,4,5,1,451,10,Loyal
e833a9fe0c73db19b4310250e75329e9,261,1,179.9,3,5,5,355,13,Champions
e8342c41a4f898c625f00dae5a8c41ad,397,1,69.9,1,5,3,153,9,Potential
e836381547381cdee94f6da504a5894e,279,1,319.9,2,5,5,255,12,Loyal
e83a1e3037f61730f863bcb97b1d1b1e,378,1,69.9,2,5,3,253,10,Loyal
e83a792a0d5847ad8bcb2d9fd206fa87,296,1,34.0,2,5,1,251,8,Potential
e83bc3655081cc3917b039a55c53a504,169,1,49.9,4,5,2,452,11,Loyal
e83ca85f8176c4497377cff2cc7d9b7a,431,1,89.9,1,5,3,153,9,Potential
e83ce5d16a04eccdf8b688a5f5c55a08,183,1,124.0,3,5,4,354,12,Loyal
e842452b583e70fc5a06614d85613f7d,23,1,84.9,5,5,3,553,13,Champions
e843976b708e020ff0dd642a2d4e865d,347,1,79.99,2,5,3,253,10,Loyal
e846fcaa0f112da3a7aeb4fc6abad595,413,1,129.99,1,5,4,154,10,Loyal
e848a081998cb14f4302f2e980e1f83f,355,1,39.9,2,5,1,251,8,Potential
e84a01d544469ef152a1beac63a78434,260,1,109.0,3,5,3,353,11,Loyal
e84ac1e802114860d63efeff52694d38,17,1,116.9,5,5,4,554,14,Champions
e84b5b350485f100868b2f719f2d9158,209,1,38.9,3,5,1,351,9,Potential
e84dc9edb968756036d79b7aae1a0ea4,292,1,179.0,2,5,4,254,11,Loyal
e84e318fa505b77fd51fcc2b2a897f84,30,1,19.99,5,5,1,551,11,Loyal
e851ad4bd2a51c2f03e89803005b55ad,208,1,179.9,3,5,5,355,13,Champions
e852f17c1be6e90035f06460b4965b76,265,1,89.99,3,5,3,353,11,Loyal
e855df677dcf0d237ed583793afd7988,13,1,44.0,5,5,2,552,12,Loyal
e8569c57efe3adf347b3e92ec04d1f91,309,1,58.99,2,5,2,252,9,Potential
e856fc86ae5d181c39c3517c5ba26966,31,1,65.0,5,5,2,552,12,Loyal
e85795c9280a6da16dc81533786c75f6,246,1,14.4,3,5,1,351,9,Potential
e858e00347cac2f2077fe621c3d37306,230,1,159.99,3,5,4,354,12,Loyal
e85aa5ea969fd37243d6d1551500447e,65,1,39.99,5,5,2,552,12,Loyal
e85be0be583739e17f45229af03108eb,35,1,59.99,5,5,2,552,12,Loyal
e85be9ac57134b8b178023f41b10c611,195,1,19.87,3,5,1,351,9,Potential
e85c47169878ba316206d340b2ba2e22,55,1,26.9,5,5,1,551,11,Loyal
e867ba503d6893139e395132ae138ffd,209,1,149.0,3,5,4,354,12,Loyal
e868f393d1adcbf45312d7e72d74eb55,144,1,99.0,4,5,3,453,12,Loyal
e86b23ba03d921e76f2c39380b448a2b,546,1,176.96,1,5,4,154,10,Loyal
e86c8c3deb1931319cacce610efc4514,279,1,32.99,2,5,1,251,8,Potential
e87260d4d3d29ef93c4c1811f1af7433,94,1,43.9,5,5,2,552,12,Loyal
e8748c4d39ea98fd1a632fab932bfade,293,1,39.9,2,5,1,251,8,Potential
e87657086fb303f8f2f829eccdc587ef,211,1,38.0,3,5,1,351,9,Potential
e8775e6e3f1e7429767f33e8a83e7819,80,1,129.99,5,5,4,554,14,Champions
e8778333232db29aca33e0c882156665,10,1,122.99,5,5,4,554,14,Champions
e877ddabd86bdeffa52cfee623979d2a,480,1,119.9,1,5,4,154,10,Loyal
e8798977c2a62ecf8f2b17fba406097f,694,1,119.99,1,5,4,154,10,Loyal
e87f0713f11e04c438f96adc52a333bb,268,1,139.9,3,5,4,354,12,Loyal
e883f26917e2095c439f70c2cf8c914b,352,1,48.9,2,5,2,252,9,Potential
e88585846e5194ad85abdff1497c252f,168,1,109.9,4,5,4,454,13,Champions
e88704adc73b8ffee316e21ae63e6f0e,31,1,47.99,5,5,2,552,12,Loyal
e889d48214f734c3caf3f0010fe5c91d,339,1,99.9,2,5,3,253,10,Loyal
e88a158143ca866a6789fe57658511fc,167,1,314.91,4,5,5,455,14,Champions
e88dd2ba7d3e63652b7713c46c4bc4a3,24,1,219.0,5,5,5,555,15,Champions
e88ed2cb0285a475c13f51bbde9e6f36,167,1,45.99,4,5,2,452,11,Loyal
e88fed3868f914d91d2dcdefc0d62ccc,86,3,47.7,5,5,2,552,12,Loyal
e890062c8472a5d59e3126065e8478d1,135,1,109.0,4,5,3,453,12,Loyal
e8972c7faa1ea06a4dc10c991aef5eb4,54,1,78.0,5,5,3,553,13,Champions
e897f5b0c6b6095ff3a3ca13ef5c36ff,174,1,24.99,4,5,1,451,10,Loyal
e899b2f83ffb0b930812edab533618f5,278,1,209.9,2,5,5,255,12,Loyal
e89bab624ed1d8c75012bf52bacc654c,259,1,23.99,3,5,1,351,9,Potential
e89bf89e2621b5aeb4c181e69a8c6952,409,2,276.89,1,5,5,155,11,Loyal
e89df4d831207e6db38cd2904568b0d1,223,1,19.5,3,5,1,351,9,Potential
e89fbd052753db1a68764b648fa5e0b8,245,2,95.69999999999999,3,5,3,353,11,Loyal
e8a53ce0baadcfc115cd0ab29a5e9122,279,1,49.0,2,5,2,252,9,Potential
e8a5bf81555db20be69859ce27ebf286,99,1,97.0,4,5,3,453,12,Loyal
e8a63b5829f45bc153ed838ba9de6c0b,352,1,47.99,2,5,2,252,9,Potential
e8a7417930c308ca3bf5abecac56da9f,274,1,210.0,2,5,5,255,12,Loyal
e8a76fd9643bc0cd7e801230e90c0941,535,1,249.99,1,5,5,155,11,Loyal
e8a8faae8f9f409910e639b1e7202879,80,1,89.19,5,5,3,553,13,Champions
e8adbce59d854f8e3acf0f49c7d61afa,185,1,379.0,3,5,5,355,13,Champions
e8ae1f2e3a0d05ecfb4e3519a2845684,62,1,189.0,5,5,5,555,15,Champions
e8b17068d79aeb79eaa00b414058b837,279,2,107.98,2,5,3,253,10,Loyal
e8b370122395d9979a0d319db8dbdfcb,472,1,19.9,1,5,1,151,7,Potential
e8b4b9cf7e6a2e6e13371f3439a4a1ba,219,2,184.06,3,5,5,355,13,Champions
e8b52d1cd5a4a7ac4aaf3e4a73405534,31,1,198.67,5,5,5,555,15,Champions
e8b575ea327ce80b63a741d08990d41c,166,1,309.0,4,5,5,455,14,Champions
e8b5c3a5a7e536414651f701f4df7557,454,1,69.99,1,5,3,153,9,Potential
e8b82b7189d0161005e4bacb11e209ea,184,1,149.99,3,5,4,354,12,Loyal
e8ba909c5a0fe048236b5b8268a476b4,89,1,149.9,5,5,4,554,14,Champions
e8bad4c2a79ddccbbf052b65d48095b9,125,1,14.0,4,5,1,451,10,Loyal
e8bcfe1e4763ad8f5f71930baa5fd1b0,267,1,199.99,3,5,5,355,13,Champions
e8bd862671b91740e8974845b6998048,7,1,49.9,5,5,2,552,12,Loyal
e8bd9ab323e4e679a5e1208a71cf434e,529,1,139.9,1,5,4,154,10,Loyal
e8be86c43c8119627d09c5b3eab39275,162,1,32.0,4,5,1,451,10,Loyal
e8c43e9290e791306ed911ca6dd8012f,127,2,179.98,4,5,5,455,14,Champions
e8c5cc08e31f016c1df8f84439be426e,232,2,57.989999999999995,3,5,2,352,10,Loyal
e8c5dfe905d9613124f527839d4a002e,69,1,84.9,5,5,3,553,13,Champions
e8c60c7f5d8c59169d20cac8c2276ef6,42,2,340.0,5,5,5,555,15,Champions
e8c8fdd0601ead00adacc7679fea8125,122,1,14.99,4,5,1,451,10,Loyal
e8cf89d371ef673f688961c989efb877,90,1,19.49,5,5,1,551,11,Loyal
e8d52071cb03beaf1320119dbc49cd8e,350,2,358.0,2,5,5,255,12,Loyal
e8e2449fa453dd320f605734798bb093,245,1,99.0,3,5,3,353,11,Loyal
e8e2ebd9428c8ec572b61a8b0065873f,199,1,199.9,3,5,5,355,13,Champions
e8e4b74753e577683c109ea6a50283c9,290,3,225.0,2,5,5,255,12,Loyal
e8e6ad15f20b2fa12d9ce4c6289e38ba,121,1,55.9,4,5,2,452,11,Loyal
e8e8356f1f17713b3ca1379cb007767b,569,1,79.9,1,5,3,153,9,Potential
e8ead022ae2b3779a4aafdcb1bba8f31,433,1,66.0,1,5,2,152,8,Potential
e8eba263ac0cd93738d91ddde75bbce3,79,1,75.0,5,5,3,553,13,Champions
e8ec004df6d22ae031607c67f3d4f8dc,205,1,74.9,3,5,3,353,11,Loyal
e8ec187368d8dfbda17f255e0137ea38,256,1,59.0,3,5,2,352,10,Loyal
e8ee05d814968f7634456f793f99e87b,394,1,42.9,1,5,2,152,8,Potential
e8ee87639752424dce21f6b829a650d8,36,1,44.5,5,5,2,552,12,Loyal
e8efd904f5cac24b5419e787e410725e,79,1,855.0,5,5,5,555,15,Champions
e8f066f3824b0b4cfeffa916ab47ef34,166,1,19.9,4,5,1,451,10,Loyal
e8f2f808befac3751a24bf41b69673f0,498,1,186.99,1,5,5,155,11,Loyal
e8f37d0d5ee4a4629f8639019e464af5,154,1,500.0,4,5,5,455,14,Champions
e8f730c94f50e6b91bb5c5b2f923ea3e,114,1,129.9,4,5,4,454,13,Champions
e8f7da1a60ca6bef3eb0ce1485813b88,419,1,105.9,1,5,3,153,9,Potential
e8f9040fd2735978f747176a6a9b4cde,83,1,94.99,5,5,3,553,13,Champions
e8fb438711245035d8b3c27d4d2d1824,14,1,107.99,5,5,3,553,13,Champions
e8fb80236bb14f2caec27c7a7f493359,163,1,29.9,4,5,1,451,10,Loyal
e8fcd829b77d4c9b2c79f89ebffac84f,138,1,191.0,4,5,5,455,14,Champions
e90332eb389e52e39e2567fe96001806,311,1,59.0,2,5,2,252,9,Potential
e905faeb03e532b0190991b755d0258e,361,2,218.0,2,5,5,255,12,Loyal
e90a1b194724309bbaa6228c398d1748,133,1,138.0,4,5,4,454,13,Champions
e90dc9258e140b61728e3745eacb26fe,22,2,479.77,5,5,5,555,15,Champions
e90dea10f5ce8ea6969688b172c7ba7d,80,1,149.9,5,5,4,554,14,Champions
e91359c5de7a2e07691bf53ad392deee,352,1,199.0,2,5,5,255,12,Loyal
e9157eb28b76aa9231f1097a4b3d2161,323,1,789.0,2,5,5,255,12,Loyal
e915905817ed8826a32e802e6419e765,238,1,79.99,3,5,3,353,11,Loyal
e915a4cd5b7f42eebf37f637177ecff9,28,1,30.0,5,5,1,551,11,Loyal
e9199a70926b8f0e73254691a089e27b,105,1,519.9,4,5,5,455,14,Champions
e91a28e5edf7235c7bdaa1e531b66b3b,175,1,125.99,4,5,4,454,13,Champions
e91a615e2c0f801b519b36800b687812,309,1,159.0,2,5,4,254,11,Loyal
e91a66767e2d402a7ad1dbe8ee9cd690,242,1,25.0,3,5,1,351,9,Potential
e91de0cd1805d4c23b74e2abc6005341,292,1,89.9,2,5,3,253,10,Loyal
e9208400ec82e1a949bfee43628a6e76,204,1,49.9,3,5,2,352,10,Loyal
e9218e7be76786258357163872951906,320,1,215.0,2,5,5,255,12,Loyal
e922cef65c84977f14c662eb2ab386ae,8,1,55.9,5,5,2,552,12,Loyal
e92723c287014f511291debf7282acd3,217,1,180.0,3,5,5,355,13,Champions
e9275e3687ca3cba55a85dd2d2780c4a,34,1,27.19,5,5,1,551,11,Loyal
e927c84f4df4da16a912d38be0b63da4,82,1,144.0,5,5,4,554,14,Champions
e92a2a874e305a7e920b0a0b308d5890,323,1,1340.0,2,5,5,255,12,Loyal
e92b47a8152b7cfcfc83825b8508608b,221,1,177.0,3,5,4,354,12,Loyal
e9301a032e5cd5ec4e18fc957b764e19,389,1,66.9,1,5,2,152,8,Potential
e936b5a035e2b0505863a9aa31f32280,23,1,116.9,5,5,4,554,14,Champions
e93734fde27018134fa655ddd52c774c,146,1,69.0,4,5,2,452,11,Loyal
e9378e39ad0f015ffaf4f8ab8599a9e9,273,1,135.91,2,5,4,254,11,Loyal
e93a61367ac4e23a645f96907cdfac70,155,1,99.9,4,5,3,453,12,Loyal
e93d7ba71f9edaa1360d2d16e8a95783,689,2,119.8,1,5,4,154,10,Loyal
e93d9a6b5205ffb13668bdea1285c973,284,2,150.0,2,5,4,254,11,Loyal
e9460d74f131e328cfe6d3ccd5c80600,17,1,23.99,5,5,1,551,11,Loyal
e946caa551b2f48b6c5f4883d34e2e1a,71,1,119.9,5,5,4,554,14,Champions
e948e2ea40babf8a45031e4c1e5c1504,103,1,58.0,4,5,2,452,11,Loyal
e9494560865a85c42137b2620c9a0889,21,1,153.0,5,5,4,554,14,Champions
e94ce6b948c470cbf7c123f05d9d8811,260,1,159.9,3,5,4,354,12,Loyal
e94ffbc6523f3c3c2c3d9b3cdc0081f5,112,1,29.99,4,5,1,451,10,Loyal
e950071540cf40421957406687877bc3,173,1,180.0,4,5,5,455,14,Champions
e95170d67a91c7f59df91fb8aaddd56f,116,1,99.99,4,5,3,453,12,Loyal
e9523749328fe82cd18a39f8611a69b9,190,1,319.0,3,5,5,355,13,Champions
e954aa03317a6b8596c483044de0b168,292,2,18.0,2,5,1,251,8,Potential
e95546f329e86a4c7c5f1ecba299d90e,203,1,89.9,3,5,3,353,11,Loyal
e95816344b80cf6d81799e1f75e3a456,33,1,35.9,5,5,1,551,11,Loyal
e95ef6a47525b391cd55b011dc44a3eb,372,1,59.9,2,5,2,252,9,Potential
e9608342e71101c660e6bf402e4154d7,563,1,55.5,1,5,2,152,8,Potential
e961ec549578a2c16396bb6e658ceacc,183,1,79.9,3,5,3,353,11,Loyal
e964c342451645668793df083ac4531f,552,1,790.0,1,5,5,155,11,Loyal
e965172687b6e7d1640f16b1efdfdc19,252,1,55.49,3,5,2,352,10,Loyal
e9654a836f64cb00ad11b77449d17c92,67,1,35.0,5,5,1,551,11,Loyal
e9659b474a13413b36c7a5c1e6d7055b,403,1,87.9,1,5,3,153,9,Potential
e968bd44e8f279106a1a9ee32527e5a9,133,1,24.99,4,5,1,451,10,Loyal
e97081db25f1967ef831179b1995eead,139,1,70.0,4,5,3,453,12,Loyal
e97109680b052ee858d93a539597bba7,84,1,31.9,5,5,1,551,11,Loyal
e971d6d470020bc53ec7698aa4475665,209,1,155.0,3,5,4,354,12,Loyal
e9737523e569c19a06d8afe7f030ccc9,379,1,910.0,2,5,5,255,12,Loyal
e97794d910281dbe616e69c230fb227f,292,1,59.9,2,5,2,252,9,Potential
e979306b1c0ac6147aa6b13b7e0fb28f,123,1,19.9,4,5,1,451,10,Loyal
e979f8af7c5e1ecdf30bbeee7461a063,576,1,69.9,1,5,3,153,9,Potential
e97b18fc8c6d72975f8689f4a1829080,271,1,99.99,2,5,3,253,10,Loyal
e97c0380e13dc5c89173029f67b94f95,325,1,97.9,2,5,3,253,10,Loyal
e97c5f18640a6f7fbc4d95d3b0306f27,8,1,289.99,5,5,5,555,15,Champions
e97d62ecbf23184875db94c696c9c00a,289,1,7.9,2,5,1,251,8,Potential
e9836fb6378d0a329f3b53b1cf479c3c,53,1,79.97,5,5,3,553,13,Champions
e983d6a5d6a92e29fcc48d7b42a6031e,22,1,395.0,5,5,5,555,15,Champions
e984a97604a2b9159b22b57d5f7a8d38,359,1,72.8,2,5,3,253,10,Loyal
e98a35151bed94229f302a45d4672244,244,1,99.0,3,5,3,353,11,Loyal
e98bc5f28299b3d7371b1fa002b1383d,190,2,91.8,3,5,3,353,11,Loyal
e98d0dfdf6fbd7719f1f6e7439316ece,539,2,178.0,1,5,4,154,10,Loyal
e98d5b3dfce0883464eee2c280377d63,164,3,250.0,4,5,5,455,14,Champions
e98eeab9a594b566972d16c8fb6e36bc,19,1,299.99,5,5,5,555,15,Champions
e98fe870dff3a578644ac17850e5fc40,287,1,99.99,2,5,3,253,10,Loyal
e991a8f1f354196beae5a6843db97f83,191,1,295.0,3,5,5,355,13,Champions
e996f93f48da9ec187eb8f76055295ef,350,1,284.9,2,5,5,255,12,Loyal
e998e02df021c82194ca688158e3e469,259,2,183.8,3,5,5,355,13,Champions
e99bcd86a7d27f3c7eb57ca29ed9f831,198,1,29.9,3,5,1,351,9,Potential
e99ca5e918ee9a06067dcdc7fd50007f,20,1,49.9,5,5,2,552,12,Loyal
e99cc1c08c2eca1227947f2d9bbce6b8,94,1,158.9,5,5,4,554,14,Champions
e99d3d14445fbb2f3d31c7b5830aa890,571,1,129.9,1,5,4,154,10,Loyal
e99e8c656fe611228fa203f081adef3a,525,2,99.8,1,5,3,153,9,Potential
e9a340c07aefc78ddfb8fdc578b42fc3,139,1,25.0,4,5,1,451,10,Loyal
e9a42311906ef0aea61062641bc3c705,312,1,79.9,2,5,3,253,10,Loyal
e9a6a9342970294f48ecf0824d1b3709,133,1,29.99,4,5,1,451,10,Loyal
e9a7c645f36f06a855535135f8900fc2,42,1,12.99,5,5,1,551,11,Loyal
e9a97fcfcf4b88187aa053d39b749688,196,1,120.0,3,5,4,354,12,Loyal
e9a9c654bf217c310bd48599745861d1,285,1,56.99,2,5,2,252,9,Potential
e9adba2f114ab6a760eabee2d1a8b1de,402,1,349.0,1,5,5,155,11,Loyal
e9afb894ffeb9ddacb0095f2c486b38b,166,1,147.9,4,5,4,454,13,Champions
e9b0b94dbd472812c6d5cfe014ab7a96,512,2,127.8,1,5,4,154,10,Loyal
e9b0e3dd8bf7b96595031953b29e811c,477,1,61.9,1,5,2,152,8,Potential
e9b4aef6c6ad8f6559b731415d88c737,269,1,266.0,2,5,5,255,12,Loyal
e9b5c04c2364a0d172307ecb95a74ef4,272,1,69.9,2,5,3,253,10,Loyal
e9b61ea990734a1aeed03d76d14bcf3b,346,1,246.62,2,5,5,255,12,Loyal
e9b83c5c52887dcf92bcf50ab1ff1ee8,278,2,233.8,2,5,5,255,12,Loyal
e9b846d808ccf1823115501829ee7e18,296,1,36.79,2,5,1,251,8,Potential
e9b87dccd9c326a3325385087eb0150c,378,2,239.6,2,5,5,255,12,Loyal
e9b896c3563bfaf5ddc052892c06923f,387,1,97.0,1,5,3,153,9,Potential
e9c2097ee3757834faa06c6411d911cb,190,1,149.0,3,5,4,354,12,Loyal
e9c484d9dcf31bbc2c94118f6a79d007,322,1,104.9,2,5,3,253,10,Loyal
e9c60120b92bd4db7a31c61afb598b2f,122,1,39.9,4,5,1,451,10,Loyal
e9c657217e09113b20beb0ad56582ff2,18,1,199.0,5,5,5,555,15,Champions
e9c985ab2f43caebdb3bbde01506b0c5,181,1,125.99,3,5,4,354,12,Loyal
e9cadaf50768c88af6840126cfb4dc50,57,1,829.0,5,5,5,555,15,Champions
e9cb6a28ec0cf5b2a69786be51f3e872,214,1,799.0,3,5,5,355,13,Champions
e9d032a218d89ff1abffcfbbe0f2231c,227,1,394.65,3,5,5,355,13,Champions
e9d0e5cfe5acc6b517d620f4bbf3890e,185,1,108.0,3,5,3,353,11,Loyal
e9d17a5d477ce1dd5c2e3d3ad9b628ff,311,1,78.0,2,5,3,253,10,Loyal
e9d83ddb5b55277ae391b0e708709f63,465,1,129.9,1,5,4,154,10,Loyal
e9d8aa15302b19dd4dc56da4342ff63d,6,1,65.0,5,5,2,552,12,Loyal
e9dc105c3da1d2c71a3540f37385d3f7,42,1,9.99,5,5,1,551,11,Loyal
e9dd12dca17352644a959d9dea133935,134,1,44.99,4,5,2,452,11,Loyal
e9de55ced5db46c9817565b60d019bb7,316,1,113.57,2,5,4,254,11,Loyal
e9deb407d7c3c84d92f82acbeaef5421,157,1,249.0,4,5,5,455,14,Champions
e9e106a3223495b9c7bfe80b84a5c293,226,1,117.33,3,5,4,354,12,Loyal
e9e222c7329e066228c28fbf0bea98ec,215,1,149.99,3,5,4,354,12,Loyal
e9e2ea9f0a8f6ec3bc49cec168ac3af5,127,1,189.9,4,5,5,455,14,Champions
e9e50de5497d74be2d53ea3788f895d3,44,1,45.9,5,5,2,552,12,Loyal
e9e96ff4f36a319a3621b95b43343532,230,2,128.9,3,5,4,354,12,Loyal
e9eb349dc21fe3d8de0e58e902ca3ec2,45,1,155.97,5,5,4,554,14,Champions
e9ef738fffaff7963bf84da2c89a2cfc,372,1,259.0,2,5,5,255,12,Loyal
e9f17bb2bba35ecdd7e1053edaa5df54,84,1,63.72,5,5,2,552,12,Loyal
e9f209671d4c811b7d2c92b1210cd183,99,1,42.9,4,5,2,452,11,Loyal
e9f56896923a366041cf2fed1312a59e,47,1,58.99,5,5,2,552,12,Loyal
e9f5dd4be49421d8bee2a0f8dd7e439f,401,1,42.9,1,5,2,152,8,Potential
